,Open,High,Low,Close,Volume,SMA,EMA,SMA_vs_EMA,TR,ATR,RSI,Rolling Mean,Rolling Std,Upper Band,Lower Band,14 High,14 Low,%K,Momentum,Typical Price,CCI,EMA12,EMA26,MACD,MACD Signal,Volume Average
2025-01-28 13:30:00,193.255,194.02,193.255,193.96,166830.0,193.4467,194.10545706653045,-0.6587570665304554,0.7650000000000148,0.8296285714285777,33.95638629283491,194.38449999999997,0.4301954880077951,195.24489097601557,193.52410902398438,196.6433,192.34,37.645527850719255,-0.002417322429666191,193.745,-109.54509145779848,194.1514742377026,194.84156474989604,-0.69009051219345,-0.8722865421543602,355239.9285714286
2025-01-28 14:00:00,193.94,194.19,193.5785,193.84,199137.0,193.2877,194.1377808590928,-0.8500808590927988,0.6115000000000066,0.7757000000000066,27.019498607242284,194.39825000000002,0.4201919204453155,195.23863384089066,193.55786615910938,196.6433,192.34,34.85697023214736,-0.0028806584362139898,193.86950000000002,-100.03118845722378,194.1862877354667,194.91208992988774,-0.7258021944210498,-0.9178355496445878,343325.78571428574
2025-01-28 14:30:00,193.835,194.43,193.67,194.2,195664.0,193.3277,194.20395438333566,-0.8762543833356631,0.7600000000000193,0.8091642857142928,46.44549763033164,193.268725,5.198132826403054,203.6649906528061,182.87245934719388,196.6433,192.34,43.22264308786239,0.0009793309623216118,194.1,9.11444214692426,194.2492491419152,194.99785712427877,-0.7486079823635805,-0.9658438884504723,329103.5
2025-01-28 15:00:00,194.16,194.185,193.57,193.65,229640.0,193.2627,194.20483313518804,-0.942133135188044,0.6150000000000091,0.7548785714285771,38.41961852861057,193.33272499999998,5.2180438799956965,203.76881275999136,182.8966372400086,196.6433,192.34,30.441754002742083,-0.001855574454924902,193.80166666666665,12.17813897607612,194.2582035313543,195.06168569422107,-0.8034821628667714,-1.0201528649721952,315128.14285714284
2025-01-28 15:30:00,193.63,194.54,193.5,194.41,783186.0,193.3437,194.32812938745207,-0.9844293874520531,1.039999999999992,0.7180928571428618,44.620253164557,193.598225,5.3679723322569615,204.33416966451392,182.8622803354861,196.6433,192.34,48.102618920363206,0.0008236808236807835,194.14999999999998,14.159200953818683,194.36878599160053,195.17462054975877,-0.8058345581582387,-1.0743205404985512,298725.4285714286
2025-01-28 16:00:00,194.42,196.6433,192.34,194.43,2218730.0,193.5817,194.309935917997,-0.7282359179969831,4.303300000000007,0.6902357142857198,41.59292035398251,193.82494,5.498233963681078,204.82140792736215,182.82847207263785,196.6433,192.34,48.567378523458736,0.0009266409266408537,194.47109999999998,14.613719551701589,194.36129253552792,195.2357901937395,-0.8744976582115669,-1.1414420360836293,242802.5
2025-01-28 16:30:00,194.35,194.43,194.0,194.4,44488.0,193.7557,194.28325501088523,-0.5275550108852372,0.4300000000000068,0.42500000000000526,51.99999999999989,194.06544000000002,5.6297187452798205,205.32487749055966,182.8060025094404,195.49,193.71,38.76404494382007,0.0007722007722008595,194.27666666666667,8.047378178324063,194.34880026926027,195.30025340923865,-0.9514531399783834,-1.2081781305516448,84323.71428571429
2025-01-28 17:00:00,194.4,194.4,194.0,194.01,264.0,193.9117,194.25731167997085,-0.3456116799708582,0.4000000000000057,0.6014285714285766,92.58995902022785,194.29444,5.7361874348557516,205.7668148697115,182.8220651302885,195.9,193.0,34.82758620689617,-0.002006172839506215,194.13666666666666,2.6930523689233987,194.33949122730758,195.37227368197773,-1.032782454670155,-1.2723593781949603,81253.28571428571
2025-01-28 17:30:00,194.39,194.4,194.01,194.01,215.0,194.012,194.3122698310755,-0.30026983107549654,0.3900000000000148,2.303607142857146,48.55743753802673,194.56444000000002,5.848090680178133,206.26062136035628,182.86825863964376,195.9,171.2495,92.33281272185143,-0.002006172839506215,194.14,-0.697612893429892,194.3993987231817,195.48125557653594,-1.0818568533542532,-1.3322536090761616,81249.71428571429
2025-01-28 18:00:00,194.15,194.4,194.01,194.25,373.0,194.116,194.37944090464785,-0.26344090464783676,0.3900000000000148,5.2728928571428595,45.6542599324611,194.82144,5.934742065375175,206.69092413075035,182.95195586924964,195.9,153.7,96.09004739336491,-0.00379506641366234,194.22,-2.8915133195244835,194.4701984910329,195.59895602265883,-1.1287575316259222,-1.3948527980066387,81384.42857142857
2025-01-28 18:30:00,194.43,194.43,194.25,194.25,566872.0,194.145,194.40820555012516,-0.26320555012515,0.18000000000000682,5.547535714285715,45.67000020292694,195.07693999999998,6.018255047280102,207.1134500945602,183.04042990543977,199.16,153.7,89.19929608446986,-0.006343035449383638,194.31000000000003,-4.875141610210652,194.51023458031162,195.70687250447153,-1.1966379241599157,-1.4613766146018177,124637.85714285714
2025-01-28 19:00:00,194.43,194.43,194.25,194.25,566875.0,194.186,194.4433623390419,-0.2573623390418902,0.18000000000000682,5.6373999999999995,45.42221993893846,195.33444,6.0907495669906275,207.51593913398125,183.15294086601875,199.94,153.7,87.6946366782007,-0.0012853470437017567,194.31000000000003,-7.674963360809621,194.55754995855008,195.82342230482925,-1.265872346279167,-1.527561287212293,113628.35714285714
2025-01-28 19:30:00,194.25,194.4,194.15,194.4,1048.0,194.206,194.48633174771788,-0.28033174771789504,0.25,5.716685714285712,45.80681310471616,195.60244,6.158072573836598,207.91858514767318,183.28629485232682,199.94,153.7,88.01903114186854,-0.0005141388174806361,194.3166666666667,-10.62044554538106,194.6134681328319,195.9492960892156,-1.335827956383696,-1.5929835224455742,95664.35714285714
2025-01-29 04:00:00,195.01,195.01,193.71,194.4,37.0,194.281,194.5055165805441,-0.22451658054410473,1.299999999999983,5.754185714285711,45.44896298126537,195.77219,6.169963127153021,208.11211625430604,183.43226374569394,199.94,153.7,88.01903114186854,-0.0017971758664955262,194.37333333333333,-12.28991760733539,194.65228052061954,196.07323977635286,-1.4209592557333224,-1.6572724139610435,111797.64285714286
2025-01-29 04:30:00,194.98,194.99,194.98,194.99,32.0,194.339,194.52896470955392,-0.18996470955391942,0.010000000000019327,5.737757142857142,46.19830239580059,195.98119000000003,6.191793067474701,208.36477613494944,183.59760386505062,199.94,153.7,89.29498269896197,-5.1282051282020014e-05,194.98666666666668,-7.301684900221689,194.6981497061867,196.20709895846107,-1.5089492522743626,-1.7163507035179735,132318.07142857142
2025-01-29 05:30:00,194.41,195.49,194.41,195.49,25.0,194.445,194.42651242278816,0.01848757721182892,1.0800000000000125,5.783471428571427,46.44447874404657,196.19319000000002,6.22854699292373,208.65028398584747,183.73609601415257,199.94,153.7,90.3762975778547,0.006461245398615034,195.13,-7.863519571903134,194.6450860164025,196.30446687513796,-1.6593808587354602,-1.768201066328876,145752.92857142858
2025-01-29 06:00:00,194.5,194.5,194.5,194.5,9.0,194.455,194.19018185007442,0.2648181499255884,0.0,5.740614285714285,45.418197051189026,196.37319000000002,6.259099427478295,208.8913888549566,183.85499114504344,199.94,153.7,88.23529411764707,0.13576973947369186,194.5,-17.428274377041234,194.49146529211205,196.369624225149,-1.878158933036957,-1.7954061182272298,156814.2142857143
2025-01-29 06:30:00,194.4,194.5,194.4,194.5,2.0,194.504,194.1213333723132,0.3826666276868025,0.09999999999999432,5.8331142857142835,45.240525758907935,196.59819000000002,6.2690928463967746,209.13637569279356,184.06000430720647,199.94,153.7,88.23529411764707,-0.005013300593410985,194.46666666666667,-19.8804860771522,194.4899135270415,196.5191941631609,-2.0292806361194096,-1.7747179145247978,168694.2857142857
2025-01-29 07:00:00,194.4,194.75,194.1,194.75,265.0,194.578,194.03718523282723,0.5408147671727761,0.6500000000000057,5.865807142857142,47.24421420736544,196.82319,6.270577775855976,209.36434555171195,184.28203444828807,199.94,153.7,88.77595155709344,-0.021160032167269804,194.53333333333333,-21.726442402782347,194.48807962286722,196.68072969621377,-2.192650073346556,-1.7110772341261447,181990.2857142857
2025-01-29 07:30:00,194.44,195.03,194.44,195.0,27.0,194.653,193.8787819512333,0.7742180487666985,0.5900000000000034,5.958664285714286,46.79110256998623,197.04569,6.272092537658663,209.58987507531734,184.50150492468268,199.94,153.7,89.3166089965398,-0.019826152345153836,194.82333333333335,-20.97883218466786,194.44045773611583,196.83518807191086,-2.394730335795032,-1.5906840243210418,199696.64285714287
2025-01-29 08:00:00,194.75,195.9,193.0,194.235,1502.0,194.6515,193.6296223848407,1.0218776151592976,2.9000000000000057,6.012949999999999,45.513532157061434,197.23569000000003,6.2644128855746235,209.7645157711493,184.70686422885078,199.94,153.7,87.66219723183394,-0.02512045773940974,194.37833333333333,-28.60446326896387,194.33872277904598,196.98200311766374,-2.643280338617757,-1.3896724464525443,227854.5
2025-01-29 08:30:00,194.88,195.48,171.2495,171.2495,214.0,192.3515,193.49509402591642,-1.1435940259164283,24.230499999999978,5.898414285714286,7.588530828501774,197.46444000000002,6.232522035209688,209.9294840704194,184.99939592958066,199.94,153.7,37.9530709342561,-0.1393632525881997,179.32633333333334,-207.280279316508,194.35758146614523,197.20176336707684,-2.844181900931602,-1.076270473411241,247340.2142857143
2025-01-29 09:00:00,194.82,195.66,153.7,195.48,2101.0,192.4594,198.43855936500896,-5.979159365008968,41.96000000000001,4.271914285714288,29.726772179602506,198.875715,0.8893408933053502,200.6543967866107,197.09703321338932,199.94,153.7,90.3546712802768,-0.019708139010079728,181.61333333333334,-281.3124788217759,198.55905082362617,199.27794443644297,-0.7188936128167995,-0.6342926165311508,327450.28571428574
2025-01-29 09:30:00,194.93,199.16,194.925,198.96,605921.0,192.9155,199.09601700167764,-6.180517001677629,4.234999999999985,1.497628571428574,49.61548813780913,199.071215,0.39714911461802666,199.86551322923606,198.27691677076393,199.94,194.925,80.4586241276173,-0.0009540547326135629,197.6816666666667,-178.60621352713784,199.11887824610366,199.58177999135842,-0.46290174525475436,-0.6131423674597385,501406.5
2025-01-29 10:00:00,198.96,199.94,198.5019,198.9443,412739.0,193.3109,199.12624300205044,-5.81534300205044,1.4380999999999915,1.2479857142857185,47.6261210241938,199.098215,0.4074134564604171,199.91304191292085,198.28338808707917,199.94,196.0,74.72842639593908,-0.002085172552167003,199.12873333333334,22.198837103638226,199.1477651999407,199.6315223906671,-0.48375719072640777,-0.6507025230109844,459711.0
2025-01-29 10:30:00,198.99,199.94,198.65,199.24,315379.0,193.6859,199.16667478028387,-5.480774780283866,1.289999999999992,1.198121428571434,54.007285974499055,199.14000000000001,0.43285770118906547,200.00571540237814,198.2742845976219,199.94,196.0,82.23350253807135,-0.0008024072216650247,199.27666666666667,40.67215927816881,199.1847588726572,199.68650018192048,-0.5017413092632808,-0.6924388560821286,438947.71428571426
2025-01-29 11:00:00,199.23,199.515,198.74,198.98,226914.0,194.1339,199.15038028701363,-5.016480287013621,0.7749999999999773,1.159550000000006,51.622137404580045,199.165,0.45291163307360915,200.07082326614722,198.25917673385277,199.7577,196.0,79.30382947015435,-0.003156154501277597,199.07833333333335,3.2973902977741356,199.17471503132214,199.72222019647413,-0.5475051651519891,-0.7401132427868404,416427.35714285716
2025-01-29 11:30:00,198.94,199.74,198.67,199.41,287323.0,194.6249,199.18824257301665,-4.563342573016655,1.0700000000000216,1.2063285714285794,49.40639269406394,199.202,0.467010086676499,200.136020173353,198.267979826647,199.7577,196.0,90.74699949437147,0.008165019338203683,199.2733333333333,26.245133895015783,199.2101177642898,199.78159781219205,-0.5714800479022415,-0.7882652621955532,400268.64285714284
2025-01-29 12:00:00,199.36,199.55,198.9,199.15,188120.0,195.0649,199.13896314479817,-4.074063144798174,0.6500000000000057,1.2320428571428639,47.735849056603946,199.22,0.4821416040135292,200.18428320802707,198.25571679197293,199.7577,196.0,83.82787343321728,0.002870379695840475,199.20000000000002,10.797557108826082,199.17377553961524,199.8113256371674,-0.6375500975521788,-0.842461565768881,435983.5
2025-01-29 12:30:00,199.2,199.49,199.01,199.36,154883.0,195.5009,199.13651051030888,-3.6356105103088794,0.4800000000000182,1.214185714285721,48.65384615384629,199.2575,0.5050338706772481,200.2675677413545,198.2474322586455,199.7577,196.0,89.4163983287653,0.0006525121718616855,199.28666666666666,17.136653507446226,199.1780983649998,199.8642316881408,-0.6861333231409787,-0.8936894328230566,478762.5714285714
2025-01-29 13:00:00,199.33,199.415,198.12,199.4,166330.0,196.0174,199.08684617926642,-3.069446179266407,1.2949999999999875,1.2084714285714344,46.50735294117651,199.26950000000002,0.5104201056144314,200.29034021122888,198.24865978877116,199.7577,196.0,90.4808792612504,0.001557084735546832,198.97833333333332,-24.730729439980887,199.14502534045434,199.90457022319205,-0.759544882737714,-0.945578460243576,467721.5
2025-01-29 13:30:00,199.4,199.7577,199.2,199.61,186146.0,198.8534,199.01725644132563,-0.1638564413256347,0.5577000000000112,1.139542857142865,48.766603415559814,199.2855,0.5196580353358573,200.32481607067172,198.2461839293283,199.8,196.0,95.00000000000007,0.0030653266331659434,199.52256666666668,39.02353937161034,199.09866631144604,199.94493584104742,-0.8462695296013862,-0.9920868546200413,455850.71428571426
2025-01-29 14:00:00,199.61,199.61,197.66,197.795,248154.0,199.0849,198.8855356505091,0.19936434949090653,1.950000000000017,1.101850000000007,22.30215827338087,199.3,0.5330621569411957,200.3661243138824,198.2338756861176,199.8,196.0,47.23684210526269,-0.006055276381909613,198.355,-105.48704101435035,199.00569654989079,199.9717307083312,-0.966034158440408,-1.028541185874705,442557.28571428574
2025-01-29 14:30:00,197.73,199.01,197.66,198.58,394237.0,199.0469,199.1278769061778,-0.08097690617779563,1.3499999999999943,0.9789928571428622,28.284671532846374,199.41924999999998,0.4367290952483295,200.29270819049663,198.54579180950333,199.95,196.0,65.31645569620304,-0.0031124497991966704,198.41666666666666,-110.63909816566338,199.22582319532546,200.1458691649977,-0.9200459696722305,-1.0441679427332793,424852.21428571426
2025-01-29 15:00:00,198.59,199.3865,198.09,199.23,274302.0,199.0755,199.2496273297729,-0.1741273297728867,1.2965000000000089,0.8968500000000047,34.909909909909345,199.47025000000002,0.39069598829266217,200.25164197658535,198.6888580234147,199.97,196.0,81.36020151133478,0.0021629778672032085,198.90216666666666,-62.84690085087271,199.34324559447558,200.2711386981975,-0.9278931037219138,-1.0751984359985414,396698.71428571426
2025-01-29 15:30:00,199.26,199.4995,198.04,199.09,1121755.0,199.0605,199.25398895861133,-0.19348895861133997,1.4595000000000198,0.8185285714285746,39.285714285714455,199.49325,0.3893458582972631,200.2719417165945,198.71455828340547,199.97,196.0,77.83375314861472,0.001408379860168063,198.8765,-72.70723475166668,199.36383570256203,200.35442979405326,-0.9905940914912321,-1.1120247690676983,377108.0714285714
2025-01-29 16:00:00,199.09,199.12,196.0,199.0,2437488.0,199.0625,199.29043094941383,-0.22793094941383174,3.1200000000000045,0.7264214285714315,35.06224066390041,199.62475,0.6211268939804547,200.86700378796093,198.3824962120391,199.97,196.0,75.56675062972295,-0.002381250783306199,198.04,-158.74564016163657,199.41362401211876,200.45558417757752,-1.041960165458761,-1.1423824384618149,297001.28571428574
2025-01-29 16:30:00,199.12,199.49,198.75,199.0,22184.0,199.0215,199.35497116039468,-0.33347116039468006,0.7400000000000091,0.5371357142857168,32.62548262548255,199.75725,0.7501008265591358,201.25745165311827,198.25704834688173,199.97,198.07,48.94736842105284,-0.0019559656953708204,199.08,-60.93872769471338,199.48882837795853,200.57203091178374,-1.0832025338252151,-1.1674880067125784,122910.21428571429
2025-01-29 17:00:00,199.11,199.49,198.75,199.2,122053.0,199.0265,199.4338536404824,-0.4073536404823983,0.7400000000000091,0.49785000000000174,31.64794007490613,199.91,0.8864461868099497,201.6828923736199,198.1371076263801,199.97,198.07,59.4736842105259,-0.0015037593984963404,199.14666666666668,-56.73373924192038,199.57770626486007,200.69779338472645,-1.1200871198663833,-1.188559374934419,121332.07142857143
2025-01-29 17:30:00,199.55,199.55,198.8,198.8,94.0,198.9705,199.48582111614516,-0.5153211161451736,0.75,0.5657071428571437,35.96491228070231,200.101,1.1090140239274344,202.31902804785486,197.88297195214514,200.79,198.07,26.838235294118327,-0.004905395935529078,199.05000000000004,-63.761241605599125,199.64638013119827,200.81761685550455,-1.171236724306283,-1.2056774387014277,112937.21428571429
2025-01-29 18:00:00,198.8,199.4999,198.07,198.81,692.0,198.9115,199.63822580862188,-0.7267258086218931,1.4299000000000035,0.5835642857142866,34.98293515358402,200.329,1.2826192362769349,202.89423847255387,197.76376152744615,200.79,198.07,27.205882352941522,-0.004656052868729388,198.79329999999996,-79.54937738032726,199.80026742777974,200.9790262039449,-1.1787587761651537,-1.214287617300214,113034.71428571429
2025-01-29 18:30:00,199.1,199.5,198.07,199.475,787331.0,198.898,199.82227598831565,-0.9242759883156566,1.4300000000000068,0.5707142857142864,23.864959254948005,200.53628999999998,1.357056884315296,203.25040376863058,197.82217623136938,200.79,198.07,51.65441176470594,-0.0012267174043660845,199.015,-73.01682109673497,199.98031605101244,201.1525483002605,-1.1722322492480544,-1.2231698275839789,113090.71428571429
2025-01-29 19:00:00,199.1,199.5,199.1,199.39,787027.0,199.0575,199.89944843016357,-0.8419484301635691,0.4000000000000057,0.6892785714285716,23.59813084112163,200.72379,1.4580117023225698,203.63981340464514,197.80776659535488,202.5699,199.1,8.357589555894764,-0.0019021875156430834,199.33,-63.84748271092348,200.0721916966511,201.28675216428132,-1.2145604676302355,-1.23590422216796,92854.71428571429
2025-01-29 19:30:00,199.39,199.5,199.1,199.5,308.0,199.1495,200.01265919242218,-0.863159192422188,0.4000000000000057,0.7385642857142837,22.07650273224064,200.97329,1.6340784487719742,204.24144689754394,197.70513310245605,202.5699,199.1,11.52770973226912,-0.002001000500250205,199.36666666666667,-66.42822361417308,200.19622655058765,201.43849233742384,-1.2422657868361853,-1.2412401608023909,53638.78571428572
2025-01-30 04:00:00,199.56,199.8,199.47,199.78,139.0,199.2045,200.12658345740488,-0.9220834574048808,0.3300000000000125,0.7929214285714262,19.20152091254772,201.23496500000002,1.7966804897918813,204.82832597958378,197.64160402041625,202.611,199.1,19.36770150954166,0.0009018036072143687,199.6833333333333,-58.41608123110874,200.32281319614904,201.59357172441776,-1.2707585282687148,-1.2409837542939421,69372.78571428571
2025-01-30 04:30:00,199.74,199.77,199.74,199.74,38.0,199.2695,200.2036020034949,-0.9341020034948997,0.030000000000001137,0.8525642857142819,17.446043165467927,201.479965,1.9178386665253513,205.3156423330507,197.64428766694928,203.22,199.1,15.533980582524615,0.00010014019627480053,199.75,-60.95715074383097,200.42150650453976,201.73865746237118,-1.3171509578314158,-1.233540060800249,90388.78571428571
2025-01-30 05:00:00,199.9,199.95,199.72,199.72,283.0,199.3415,200.30662467093822,-0.9651246709382235,0.22999999999998977,0.9032785714285682,22.78187140405788,201.726965,1.998375177693023,205.72371535538605,197.73021464461397,203.43,199.1,14.31870669745965,-0.0009004502251125368,199.79666666666665,-65.08170141060069,200.54541677809243,201.89855005936087,-1.3531332812684411,-1.2126373365424572,110870.0
2025-01-30 05:30:00,199.97,199.97,199.77,199.77,88.0,199.4185,200.4369857089245,-1.0184857089245156,0.19999999999998863,0.9504214285714251,21.97163903040554,202.00196499999998,2.084244766229802,206.1704545324596,197.83347546754038,203.72,199.1,14.502164502164833,-0.0020481566590069278,199.83666666666667,-69.52360185479036,200.6954925559274,202.07283406410974,-1.3773415081823543,-1.1775133503609612,129020.71428571429
2025-01-30 06:00:00,199.89,199.95,199.75,199.9,33.0,199.4885,200.58520475535218,-1.0967047553521923,0.19999999999998863,0.9861357142857129,18.83868454732645,202.289965,2.1563118105931576,206.6025886211863,197.9773413788137,203.72,199.1,17.316017316017547,0.0015030060120240218,199.86666666666667,-75.28165285540007,200.86376392973236,202.25706078923852,-1.3932968595061652,-1.1275563109056128,145238.0
2025-01-30 06:30:00,199.77,199.77,199.6,199.6,260.0,199.5685,200.73747247876378,-1.1689724787637772,0.17000000000001592,1.0618499999999986,14.556953285740022,202.58846499999999,2.2203200903137272,207.02910518062743,198.14782481937254,204.5,199.1,9.259259259259249,-0.00045069858280333275,199.65666666666667,-89.75713057775778,201.03899373513823,202.44562565237763,-1.4066319172393946,-1.0611211737554747,180142.7142857143
2025-01-30 07:00:00,199.83,199.92,199.45,199.72,213.0,199.6595,200.9902441407113,-1.330744140711289,0.46999999999999886,1.092564285714283,15.43746690079989,202.895965,2.210499589466044,207.31696417893207,198.4749658210679,204.79,199.1,10.896309314587079,-0.009914733293674427,199.6966666666667,-98.88083083385905,201.30062895970883,202.67327570456783,-1.3726467448589972,-0.9747434878844947,207099.57142857142
2025-01-30 07:30:00,199.71,199.9,199.71,199.9,90.0,199.702,201.27252061642494,-1.5705206164249432,0.18999999999999773,1.0911357142857108,15.834691368613605,203.194965,2.1622076786367477,207.5193803572735,198.8705496427265,204.95,199.1,13.675213675213882,-0.008678403173815963,199.83666666666667,-105.66396189268639,201.58801604329224,202.90953776093326,-1.3215217176410192,-0.875267673640869,227664.14285714287
2025-01-30 08:00:00,199.3662,200.79,199.1,200.18,4525.0,199.781,201.57752519785274,-1.7965251978527306,1.6899999999999977,1.1186357142857122,15.267249221269637,203.485465,2.085141678457315,207.65574835691464,199.31518164308537,204.95,199.1,18.461538461538694,-0.009279651580015313,200.0233333333333,-112.67490200659171,201.89492805116356,203.15030078180794,-1.2553727306443818,-0.7637041626408314,248635.7857142857
2025-01-30 08:30:00,199.86,200.6,199.6,199.6,1459.0,199.791,201.88808635293114,-2.097086352931143,1.0,1.0707785714285702,7.554327597560402,203.775465,2.0029334614056924,207.78133192281138,199.76959807718862,205.705,199.15,6.8649885583522225,-0.01684563097231806,199.9333333333333,-131.3836780412814,202.20673315137512,203.38792484435257,-1.1811916929774497,-0.6407870206399437,276511.5714285714
2025-01-30 09:00:00,199.54,200.4,199.15,199.69,1476.0,199.782,202.39654998691586,-2.614549986915847,1.25,1.1492785714285714,7.293307902810952,204.08047000000002,1.786385021887409,207.65324004377484,200.5076999562252,205.93,199.15,7.964601769911386,-0.018046813532651584,199.74666666666667,-162.14453967929114,202.68068463344335,203.6909588319008,-1.010274198457438,-0.5056858525555672,376661.64285714284
2025-01-30 09:30:00,199.81,202.5699,199.48,201.72,504027.0,199.98,202.99800553956382,-3.0180055395638306,3.0899,1.2689428571428567,12.162466669170186,204.39497,1.5041353501884898,207.40324070037698,201.38669929962302,206.0,199.48,34.35582822085898,-0.0060890105136193196,201.25663333333333,-135.69941541811565,203.2244454758876,204.01103553845286,-0.7865900625652671,-0.37953876608009945,550132.3571428572
2025-01-30 10:00:00,201.63,202.42,201.33,201.65,238004.0,200.173,203.282006770578,-3.1090067705779916,1.089999999999975,1.2625214285714281,11.831341651901937,204.59847,1.3945087624423993,207.3874875248848,201.8094524751152,206.0,201.33,6.852248394004155,-0.007750030754090198,201.79999999999998,-133.9089716503973,203.49798101695805,204.1943183815291,-0.6963373645710362,-0.2777759419588075,515992.21428571426
2025-01-30 10:30:00,201.66,202.611,201.45,202.055,220584.0,200.4015,203.64467494181756,-3.243174941817557,1.1610000000000014,1.1975214285714304,12.783072662104985,204.81547,1.2407455204123239,207.29696104082464,202.33397895917537,206.0,201.45,13.296703296703663,-0.011375868480281826,202.03866666666667,-145.679691489125,203.83397756549587,204.39786385205142,-0.5638862865555438,-0.1731355863057503,499024.14285714284
2025-01-30 11:00:00,202.055,203.22,202.055,203.02,294363.0,200.7135,203.99793603999925,-3.2844360399992354,1.164999999999992,1.1445928571428599,14.890639085258954,204.99571999999998,1.0685153135872774,207.13275062717454,202.8586893728254,206.0,202.055,24.461343472750446,-0.008369416827241127,202.765,-131.91650548802855,204.15742803194968,204.58529296021553,-0.42786492826584777,-0.0754479112433019,486145.4285714286
