timestamp,asset_id,signal,count,age_seconds,mid_price,microprice,edge,imbalance,spread,depth
1781669045.4566824,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,5,20.061,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669045.4572144,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,5,20.062,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669045.4577105,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,5,20.062,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669050.4818153,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,6,25.086,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669050.4844036,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,6,25.089,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669050.4868724,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,6,25.091,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669050.4895432,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,6,25.094,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669050.4913406,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,6,25.096,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669050.493233,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,6,25.098,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669055.5162966,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,7,30.121,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669055.5168772,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,7,30.121,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669055.5174377,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,7,30.122,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669055.5182538,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,7,30.123,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669055.5187566,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,7,30.123,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669055.5194292,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,7,30.124,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669060.5483484,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,8,35.153,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669060.5489695,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,8,35.153,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669060.5495155,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,8,35.154,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669060.5502794,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,8,35.155,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669060.5507693,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,8,35.155,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669060.5518754,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,8,35.156,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669065.571012,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,9,40.175,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669065.5734355,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,9,40.178,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669065.5761902,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,9,40.181,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669065.5784278,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,9,40.183,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669065.57971,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,9,40.184,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669065.5808535,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,9,40.185,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669070.6037555,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,10,45.208,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669070.6042378,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,10,45.209,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669070.6046693,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,10,45.209,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669070.6051946,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,10,45.21,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669070.605662,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,10,45.21,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669070.6062405,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,10,45.211,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669075.6232867,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,11,50.228,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669075.6237907,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,11,50.228,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669075.624309,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,11,50.229,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669075.6248307,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,11,50.229,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669075.6253154,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,11,50.23,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669075.625755,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,11,50.23,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669080.6531923,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,12,55.258,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669080.6556468,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,12,55.26,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669080.658322,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,12,55.263,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669080.6609247,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,12,55.265,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669080.6621962,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,12,55.267,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669080.6635685,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,12,55.268,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669085.6693146,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,13,60.274,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669085.6698108,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,13,60.274,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669085.6702724,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,13,60.275,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669085.6706784,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,13,60.275,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669085.6711125,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,13,60.275,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669085.6716816,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,13,60.276,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669090.684432,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,14,65.289,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669090.6854188,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,14,65.29,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669090.686486,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,14,65.291,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669090.6876323,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,14,65.292,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669090.688099,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,14,65.292,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669090.6885855,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,14,65.293,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669095.693584,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,15,70.298,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669095.694064,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,15,70.298,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669095.6945696,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,15,70.299,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669095.6950774,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,15,70.299,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669095.695554,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,15,70.3,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669095.6960938,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,15,70.3,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669100.7046602,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,16,75.309,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669100.7051408,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,16,75.309,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669100.7055588,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,16,75.31,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669100.706033,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,16,75.31,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669100.7066286,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,16,75.311,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669100.7072213,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,16,75.312,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669105.7222495,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,17,80.327,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669105.7236848,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,17,80.328,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669105.724685,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,17,80.329,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669105.7251203,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,17,80.329,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669105.725577,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,17,80.33,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669105.7260206,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,17,80.33,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669110.7451444,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,18,85.35,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669110.7456992,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,18,85.35,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669110.7463064,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,18,85.351,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669110.7469578,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,18,85.351,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669110.7475822,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,18,85.352,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669110.7480292,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,18,85.352,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669115.764006,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,19,90.368,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669115.7644877,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,19,90.369,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669115.764931,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,19,90.369,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669115.765494,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,19,90.37,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669115.7660036,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,19,90.37,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669115.76656,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,19,90.371,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669120.7769125,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,20,95.381,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669120.7774556,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,20,95.382,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669120.7780354,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,20,95.382,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669120.7789075,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,20,95.383,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669120.7794142,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,20,95.384,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669120.7799153,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,20,95.384,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669125.7934074,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,21,100.398,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669125.7946095,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,21,100.399,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669125.7951908,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,21,100.4,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669125.795928,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,21,100.4,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669125.7964678,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,21,100.401,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669125.796928,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,21,100.401,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669130.8134067,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,22,105.418,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669130.8155427,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,22,105.42,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669130.8176777,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,22,105.422,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669130.8204489,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,22,105.425,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669130.8219464,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,22,105.426,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669130.823333,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,22,105.428,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669135.8344288,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,23,110.439,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
1781669135.834978,87751002334263217722007917089550645962228521219596009977642407321283595187260,BUY_PRESSURE,23,110.439,0.050,0.05593595058115906689425343412,0.00593595058115906689425343412,0.7967975290579533447126717061,0.02,2460.6
1781669135.8354757,106117170598299515991778271448868055604686257762862584190468389838818487912270,BUY_PRESSURE,23,110.44,0.905,0.9080538496706990077722448072,0.0030538496706990077722448072,0.8053849670699007772244807177,0.01,809.29
1781669135.836303,76135093137529775403286749332694365087565296296554683824282605293013654328381,BUY_PRESSURE,23,110.441,0.105,0.1075621922500535217298223079,0.0025621922500535217298223079,0.7562192250053521729822307857,0.01,934.20
1781669135.836857,58001349642571524567543858715592455030153471559718323620844080987870238499631,SELL_PRESSURE,23,110.441,0.095,0.09194615032930099222775519282,-0.00305384967069900777224480718,0.1946150329300992227755192823,0.01,809.29
1781669135.8374817,9955638384017424271469919771014656710534847362374264075493263668768212521280,SELL_PRESSURE,23,110.442,0.895,0.8924378077499464782701776921,-0.0025621922500535217298223079,0.2437807749946478270177692143,0.01,934.20
1781669140.8484707,451152492211906977337666176498098996291871834049428801614467931057647491185,SELL_PRESSURE,24,115.453,0.950,0.9440640494188409331057465659,-0.0059359505811590668942534341,0.2032024709420466552873282939,0.02,2460.6
